"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Open Water Beach start 200s","Swim","Beach start warm up 15 mins set 10x 200 with a flying 100 from the beach to turn then a cruise 100 back to shore. Partice high speed through start warm down 15mins easy lope","1.08333333333333","3500","2025-10-26","The focus here is start. Try to start and have less breaths at the start (ie) stroking 4-5 times without breath, remember though not to hold breath - breathe it out over the entire time your head is in the water.","3727.38989257813","","","","","0.977842211723328","1.05900001525879","","31","","","96","","","0.772958898958024","45.16","59","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Recovery Session","Swim","Simple Recovery 20x 100 leave on 20 rest with pull or wetsuit pants, or both if legs fatigued. Very easy relaxed pace, zero tension. . 8x 50 meters on 15 rest kick with fins and kickboard, very light .","0.833333333333333","2400","2025-10-27","Simple Recovery sessions on sub E1 levels, just to flush and relax tension.","2400","","","","","0.833333333333333","0.8","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","","",""
"Program Notes:","Other","Hi Aaron, Program dominated by key leg days and stand alone swims. Build run is back in there for Sunday so focus hard on pacing there and don't cook it early. Try to be a bit mindful of how you put this week together. Contrary to popular athletic opinion, true development does not come from outstanding sessions or killer weeks. Your resilience embeds itself among your conflicts, when you are tired, frustrated, angry, fatigued and fed up. When you are doubting yourself, and you don’t know how to proceed, and you feel like you are down to fumes. When you are responding to shit you don’t like in the same old way, and it dawns on you that you can do this differently this time. You can make a different choice here. This is your opportunity knocking. Let go of the story and give in, but do not give up! To be OK with not knowing about outcomes and just stay here. Have a great week,' Cheers, Gilesy.","","","2025-10-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Podcast: Bring The Pain Home","Other","https://www.grantgiles.com.au/podcast/rh-episode-42-bring-the-pain-home/","","","2025-10-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Video: Time Trialling","Other","https://youtube.com/shorts/eIj5GDr2XWM?feature=share","","","2025-10-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Blog: Defeat is Psychological","Other","https://www.grantgiles.com.au/defeat-is-psychological/","","","2025-10-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Threshold Buffering","Bike","Warm up o 5mins @ E1 85rpm, o 5mins @ E2a 90rpm, o 3mins @ E2b 95rpm o 1mins @ E3 100rpm o 3mins @ E1 100rpm. . Threshold Buffer: 3x 10mins @ Threshold Power = 80-85rpm / 5mins @ E2B on 70-75rpm. . Warm Down as - 10mins E1","1.83333333333333","","2025-10-28","threshold Buffering: So the 10min efforts are sitting below threshold =92-95% so it solid but it shouldn't be putting your lights out. Focus on the control of the power, the minds resistance. The recovery is not really a recovery, its E2B, roll the gear during that 5mins, we are looking for about 80-85% on about 70rpm. This is so the heart rate doesn't come all the way off but the cadence is low enough to lessen the drag on the oxygen system. Also be mindful of fuelling and this one will knock you about if you get fuel wrong.","60945.6015625","228","513","1375.788","","1.86675786972046","9.06900024414063","","86","","128","165","","","0.785554887569327","115.52","70","11","4","26","2","0","","","","","61","14","9","7","4","15","","","","","",""
"Psych Tip for sessions today - It is what it is #3","XC-Ski","Pre session prep 5 mins contemplate and relaxed breathing. o If you have a bad race or a bad session, what good does it do to ruminate? If it is, it's trying to teach you something, what is it trying to teach you? Listen to what is and you will find out. o Avoidance is the acid that eats at our dreams, its caustic, apathy takes a ride on it and creates frustration and then we think we are frustrated when in fact we are just avoidant. o Talk is good for movies, if you don't mean it and it's not really true, just don't say it, to yourself or to others. Actions speak louder than words. Action from where you are at right now, is best anchor to progress. o Progress is the sum of its parts. All of its parts arise from this place of what is, if it looks good, use it. If it looks bad, use it. Maximise what you have to work with.","","","2025-10-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Endurance low aerobic","Bike","Low aerobic 60mins @ sub E1. Pedaling at all times but at light intensity to preserve power and keep legs supple.","1.5","","2025-10-29","","33532.87890625","184","327","672.139","","1.00499999523163","9.26799964904785","","83","","114","141","","","0.619158043463578","38.47","65","3","0","0","0","0","","","","","61","5","1","0","0","0","","","","","",""
"Track 1500's","Run","Warmup as- 1600 Meters E1 1600 Meters E2A-E2B low . Main Set- 4x 1500 low to mid AT on 400 walk/float recovery. . Warm down- 1000 easy float.","0.844444444444444","11400","2025-10-29","If this session cannot be done as track then do it as fartlek as- Warm up- 7mins E1 7mins E2A-E2B low . Main Set- 5x 5:30mins mid AT on 2:30 walk/float recovery. . Warm down - 7mins easy float. ...................... Run the 1500 or 5:30mins on the low to mid threshold range. Don't blow your candles out by going overspeed. This is about the function of the whole session so we are looking for flow and function. Float the recovery by walking 200, then jog the next 200 keeping the heart rate at about 75-80% so its not totally off on the 200 float. We want your heart rate to come off but not totally off. Be careful not to overdo the first 500, let it build.","12233.6796875","","","","","0.857399940490723","3.96300005912781","","169","","141","168","","","0.852045012712479","68.68","21","8","4","12","5","3","","","","","","","","","","","","","","","",""
"Endurance low aerobic","Bike","Low aerobic 2.5hours @ sub E1. Pedaling at all times but at light intensity to preserve power and keep legs supple.","2.5","","2025-10-30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Low hrate run","Run","A 90min dead flat run. Run at the lowest possible oxygen cost for the best form.","1.5","18000","2025-10-30","This run is about fat burning low aerobic run form. Don't run so slow that the form is hampered but run where you are most comfortable on a cross benefit of form and function. To Avoid overreaching and overtraining it's best to keep these aerobic sessions very aerobic (ie) easy. You can still create and overload of neuromuscular damage by training in the grey area. There's no need to ride these even remotely solid so nice and even and very easy is safest option.","18747.060546875","","","","","1.52531147003174","3.41400003433228","","172","","134","154","","","0.736331953220416","92.6","29","62","0","0","0","0","","","","","","","","","","","","","","","",""
"Speed Strength","Swim","Warm Up- 5 x 100 free descending each 25 . Set 1 as- Speed Strength- (Pull and Paddles) o 600 E2B o 500 E3 o 400 AT o 300 AT o 200 AT o 100 AT+ o 4x 50 AT+ All on the 45 rest cycle. . Set 2 as- 10x 100 Pull / Paddles catch-up stroke on 20 rest -aerobic Warm down- 500 easy lope.","1.33333","4300","2025-10-30","The main set hurts but it's a great strength builder. This was actually one of my own staples which I rarely program but I knew if I could swim this well I was in good form.","4200","","","","","1.16055555555556","1.23094958968347","","55","","123","149","","","0.902228034183002","69.33","43","14","0","0","0","0","","","","","","","","","","","","","","","",""
"Endurance IMP","Bike","warm up 10mins easy 5mins E2A . IMP Set 2- 2x 20mins @ IMP on 7mins recovery. Cadence in the sweet spot 80-85rpm or where it feels best for you. . 30mins E1","1.20277777777778","","2025-10-31","Ironman pace reps, prefer flat to rolling course, focus pressure through the pedal stroke smoothly to move into the IMP zone -make that shift as an application of power not an application of mental effort. Its important to embody this feeling, hence the longer reps, get inside it, what does it feel like, how can i get to know this feeling well enough for it to feel instinctual? Thats where you want the focus of this session to go.","44138.578125","243","629","1025.732","","1.26440441608429","9.69699954986572","","85","","134","160","","","0.788388282412958","78.52","33","11","32","0","0","0","","","","","29","15","14","9","3","4","","","","","",""
"Speed Endurance","Swim","Warm up- 8x 50 first drill on 50 building Set 1- speed 3000 10x 100 fast but soft leaving on 30 rest 800 pull sub E1 5x 100 fast but soft leave 30 rest 300 pull sub E1 8x 50 fast on 60seconds rest . set 2 10x 100 30 rest very easy pull paddles . Warmdown Easy 200 mix.","1.5","4600","2025-10-31","These speed sets are set to fast, but relax as much as you can. Sounds like a paradox but it isn't, focus on your relaxation at speed.","4000","","","","","1.36833333333333","1.23571207908557","","57","","124","152","","","0.906879052538437","66.71","41","11","1","0","0","0","","","","","","","","","","","","","","","",""
"Psych Tip for sessions today - Move towards pain","XC-Ski","Before the start of the sessions today take 5 mins to center yourself. Take the time to sit and contemplate the following four statements, align yourself with them and focus on them completely brining yourself into presence with the sessions and allowing the events of the day to dissolve.","","","2025-10-31","o The pressure cooker thinking, tagging, judgement attached to a mind that thinks pain. o The felt sense, moving into the body allows pain to circulate. Become the conduit to pain. o If pain is arising in the body, feel it fully, do not disassociate o Moving away from tagging conditions. Drop the tags, drop the labels, it as it is. .","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fartlek Broken Swim","Swim","warm up- 400m easy aerobic, 6x 50m e/h on 1:00 3000 main set - fartlek • 5x100 on 20 rest E2B pull • break 30 secs • 5x100 on 5 rest AT paddles only • break 30 secs • 5x100 on 20 rest E2B pull • break 30 secs • 5x100 on 5 rest AT paddles only • break 30 secs • 5x100 on 20 rest E2B pull • break 30 secs • 5x100 on 5 rest AT paddles only 500 mix with pull and extremely easy pace","1.33333333333333","4200","2025-11-01","Essentially this is five times 6x 100 broken but at fartlek speeds, the higher intensity efforts are low rest and the aerobic efforts are longer rest to give you the space to able to complete the higher intensity efforts with good form.","4200","","","","","1.31","0.89058524173028","","","","","","","","","60","","","","","","","","","","","","","","","","","","","","","",""
"Threshold Building Session (8 x 3min efforts)","Bike","Warm up o 5mins @ E1 85rpm, o 5mins @ E2a 90rpm, o 3mins @ E2b 95rpm o 1mins @ E3 100rpm o 3mins @ RC- E1 70- 80rpm easy rolling. . Main Set: - 8x 3min effort (at or slightly above threshold, ie. 100-110% FTP; RPE best effort you can hold for 3min.). Efforts performed at race cadence 80-85rpm, 2min easy spin recovery between efforts. Repeat this sequence 8 times. . Cool Down: - 10min easy/aerobic.","1.06666666666667","","2025-11-01","These are on the red line. But let it come, try not to force it, start the first 20secs building into the power then let it fly but keep in mind theres 8 of them.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ROTB Fast","Run","Run off the bike. 2km's @ fast. Sub 3:15 if possible. Walk warm down - 10mins.","0.166666666666667","3000","2025-11-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Psych Tip for sessions today - NOW #1","XC-Ski","Before the start of the sessions today take 5 mins to center yourself. Take the time to sit and contemplate the following four statements, align yourself with them and focus on them completely brining yourself into presence with the sessions and allowing the events of the day to dissolve.","","","2025-11-02","o Maximise the moment you are in right now. o If you manage to stay present in a performance it’s impossible to walk away disappointed. o Every second you spend away from the present moment is a second you are losing from your process. o You can’t be present with your process if you are in judgment of it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Build Run -","Run","Run as warm up 10mins E1 10mins E2A Build 50mins with 1 min walk between sections 1.10mins @ E2A 2.10mins @ E2B low 3.10mins @E2B high 4.10mins @E3 5.10mins @AT Warmdown 10mins E1","1.43333333333333","17000","2025-11-02","We are starting at aerobic threshold here and working our way down broken by 1min walk so there should be a distinct change of pace through each section. Don't cook it, I'd prefer you were more conservative over the first 3 sections and bring it home.","20021.169921875","","","","","1.42064416408539","3.91499996185303","","172","","147","173","","","0.844237859877636","113.15","26","11","15","13","9","15","","","","","","","","","","","","","","","",""
"Open Water 70.3 Count/Rating Fartlek Focus","Swim","Warm up- 10mins easy 5mins @ E2B low . Set 4x 5mins or 400meters on 90seconds stop recovery as - 30 strokes easy / 50 strokes 70.3 rating and pace. . Warmdown Easy 10-15mins.","0.75","2500","2025-11-02","The focus during the set is to count, Rate and Pace. When you are on the easy 30 strokes just go very easy and relaxed. Once you hit the 70.3 sections of 50-focus on rating up and swimming with focus and pace. There is a 90 seconds stop recovery, that is there to allow you to refocus and let the lactate come off. If you can't organise open water for this it will apply in the pool as the equiv of 400 meter reps","1888.27001953125","","","","","0.67","0.893999993801117","","28","","","76","","","0.65282146441612","16.32","35","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Open Water @ SE wetsuit and paddles","Swim","Warm up 10mins E1 SE Set- 4x 600 wetsuit and paddles on 90seconds recovery on beach @ E2B range. Warm down 10mins E1","1","3500","2025-11-03","This is an SE sessions so you want the range of intensity at around the E2B level. (Aerobic Threshold) It is An upper aerobic effort (ie) you are still at aerobic rates but as fast as you go within that range. Breathing becomes deeper but is still controlled and free of oxygen debt. The faster and more efficient you get in this range the more all the ranges will shift.","3624.46997070313","","","","","1.04316604137421","0.964999973773956","","24","","","80","","","0.704549359479983","36.48","63","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Program Notes","Custom","Hi Aaron, A power SE focus for 2 sessions this week on the bike. Also a mix of some tempo endurance on the run and some speed Wed. Whenever there is key SE, speed or longer sessions I think it's important to focus on recovery through your eating and recovery practises post training especially with regard to protein / Carb intake within the first 35mins post training, if you don’t you will put your recovery in the box but more importantly you will stress your immune system because it’s always the first thing to go when the energy in / energy out ratio gets out of whack. I would supplement protein post sessions and eat to recover. Really important to keep in mind that in the first 35mins the uptake into the muscle beds is much faster and I know it's easy to get busy doing other things but a little routine around this will really help your consistency with training. This is a demanding week, try not to make story of the fatigue, play the cards like you chose them but be discerning enough to the know the difference between being tired and being ruined. My job is to push for adaption, but I am not in your body, sometimes pulling back is what takes us forward, preserving the consistency is important. If you are lacking sleep, have stressful days then dial out intensity and/or volume. Have a ripper week, Cheers, Gilesy.","","","2025-11-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Video: Pacing","Other","https://youtube.com/shorts/QXOWhmm5R7w?feature=share","","","2025-11-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Blog: Tolerate It","Other","https://www.grantgiles.com.au/reverberation/","","","2025-11-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Podcast: Chasing the Dream","Other","https://www.grantgiles.com.au/podcast/the-chase/","","","2025-11-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Descending RPM 75-55 / 1min power - Builder","Bike","warm up o 5mins @ E1 85rpm, o 5mins @ E2a 90rpm, o 3mins @ E2b 95rpm o 1mins @ E3 100rpm o 3mins @ RC- E1 70- 80rpm easy rolling . Main Set 5x 7mins E2B Turbo o 2mins @ 75rpm o 2mins @ 65rpm o 2mins @ 55rpm o 1min hard from the 55rpm gear smoothly 4mins ezy between each rep . Warm down- Ezy 10mins small gears low load.","1.28333333333333","","2025-11-04","This 7min effort is a progressively lower cadence but we are looking for nothing over E2B for the first 6mins -as that cadence lowers it gets more difficult to get a heart rate response so keep it as prescribed. In the last minute you are going from the gear you in at 55rpm for 60 seconds hard, then it's 4mins in light gears just spinning. Maintain you focus over that first 6 mins to make sure you are as smooth as you can be-think/feel perfect circles.","39388.55078125","205","353","953.364"," *04/11/2025 Aaron Kiss: That was tough.. getting under 65rpm felt like i was doing deadlifts especially on the 1min effort*","1.28583335876465","8.50899982452393","","75","","134","162","","","0.727225803482453","67.55","35","19","19","5","0","0","","","","","40","25","5","1","1","2","","","","","",""
"Track 1000's","Run","Warmup as- 1600 Meters E1 1600 Meters E2A-E2B low . Main Set- 5x 1000 mid AT on 400 walk/float recovery. . Warm down- 1000 easy float.","0.815","10800","2025-11-04","If this session cannot be done as track then do it as fartlek as- Warm up- 7mins E1 7mins E2A-E2B low . Main Set- 5x 3:30mins mid AT on 2:30 walk/float recovery. . Warm down - 7mins easy float. ...................... Run the 1000 or 3:30mins on the low to mid threshold range. Don't blow your candles out by going overspeed. This is about the function of the whole session so we are looking for flow and function. Float the recovery by walking 200, then jog the next 200 keeping the heart rate at about 75-80% so its not totally off on the 200 float. We want your heart rate to come off but not totally off. Be careful not to overdo the first 500, let it build.","12000","","","","","0.868938028812408","3.83599996566772","","170","","136","167","","","0.824739992618561","65.24","32","3","5","10","2","0","","","","","","","","","","","","","","","",""
"Aerobic Form Climbs Road","Bike","Aerobic endurance on climbs. Keep all climbs seated and E2B or level. Keep the flats light around E1-E2A.","3","85000","2025-11-05","Use gravity here, ride the climbs slow, pedalling smoothly and keeping your upper body relaxed. As the inertia is low the strength benefit is maximised giving you a good workout of strength benefit for low aerobic cost. Leave the ego on the shelf and check your form, are you unnecessarily moving the body to add to momentum? Isolate the working muscles and remind yourself to breathe and relax into it.","86044.84375","208","1172","1912.113","","2.97421431541443","8.03600025177002","","81","","","","","","0.649970158097665","124.37","","","","","","","","","","","116","40","10","3","1","5","","","","","",""
"Speed Strength","Swim","Warm Up- 5 x 100 free descending each 25 . Set 1 as- Speed Strength- (Pull and Paddles) o 600 E2B o 500 E3 o 400 AT o 300 AT o 200 AT o 100 AT+ o 4x 50 AT+ All on the 1:30 one hundred cycle. . Set 2 as- 10x 100 Pull / Paddles catch-up stroke on 20 rest -aerobic Warm down- 500 easy lope.","1.33333","4300","2025-11-05","The main set hurts but it's a great strength builder. This was actually one of my own staples which I rarely program but I knew if I could swim this well I was in good form.","4200","","","","","1.10444444444444","1.05633802816901","","55","","123","145","","","0.908235889242641","70.25","42","14","0","0","0","0","","","","","","","","","","","","","","","",""
"Aerobic Threshold Run","Run","Run as warm up 10mins E1 20mins E2A Build 40mins with 1 min walk between sections 4x 10mins @ aerobic threshold =E2B mid. Warmdown 10mins E1","1.38333333333333","18000","2025-11-05","(Aerobic Threshold) It is An upper aerobic effort (ie) you are still at aerobic rates but as fast as you go within that range. Breathing becomes deeper but is still controlled and free of oxygen debt. The faster and more efficient you get in this range the more all the ranges will shift.","18017.740234375","","","","","1.36208283901215","3.67400002479553","","171","","134","153","","","0.788455069697923","94.54","40","36","5","0","0","0","","","","","","","","","","","","","","","",""
"Track 200's","Run","Warmup as- 1600 Meters E1 1600 Meters E2A-E2B low . Main Set- 12x 200 @ threshold on 200 walk back recovery. . Warm down- 1200 E2A 1000 easy float.","0.835","10000","2025-11-06","TRACK VERSION: This session overspeed. But focus on turnover here. Start the effort building leg speed. Start the rep with feet shoulder width apart and lean from the ankles until you feel your toes claw the ground, this is correct lean angle, fall forward from that stance and let the leg speed come. Flow, relax and let it happen, by the end of the rep you want to be fast. The recovery is walk/jog, as slowly as you need to refract to the next rep. You can also do these as jog/walk back to start. NON TRACK VERSION: If you can't get to track all you need a 200 meter stretch of road or field. Walk/jog back to start. If that is the case the warm up becomes 8mins E1, 8mins E2A. Warm down 8mins E2A, 5mins E1.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spike Power","Bike","Warm up o 5mins @ E1 85rpm, o 5mins @ E2a 90rpm, o 3mins @ E2b 95rpm o 1mins @ E3 100rpm o 3mins @ RC- E1 70- 80rpm easy rolling. . Main Set: - 15x 1min effort (at or slightly above threshold, ie. 120-130% FTP; RPE best effort you can hold for 1min.). Efforts performed at race cadence 80-85rpm, 90secs easy spin recovery between efforts. Repeat this sequence 20 times or until cooked.. . Cool Down: - 10min easy/aerobic.","0.983333333333333","","2025-11-06","These are on the red line. But let it come, try not to force it, start the first 20secs building into the power then let it fly but keep in mind theres 8 of them.","35551.03125","216","548","770.876","","0.989444434642792","9.97999954223633","","86","","129","162","","","0.879291537907096","75.97","34","12","9","4","0","0","","","","","41","2","0","0","0","15","","","","","",""
"Endurance low aerobic","Bike","Low aerobic 2.5hours @ sub E1. Pedaling at all times but at light intensity to preserve power and keep legs supple.","2.5","","2025-11-07","","68511.3671875","168","400","1321.53","","2.38645482063293","7.97499990463257","","79","","","","","","0.550709294449896","72.48","","","","","","","","","","","129","12","1","0","0","0","","","","","",""
"Speed Focus","Swim","Warm up- 1600 as- 8 x 25 @ :45 4 x 50 @ 1:15 solid 10x 100 on 30r est pull and paddles aerobic catch rotation focus 200 free easy Main @ 1600 meters VO2 • 1x 100 @ 30rest • 50ez • 2x 100 @ 30 • 50ez • 3 x 100 @ 30 • 50ez • 4 x 100 @ 30 • 50ez • 3 x 100 @ 30 • 50ez • 2x 100 FR @30 • 50ez • 1x 100 @ 30 Warm down- 10x 25 @ 45 very easy float with pull","1.25","4100","2025-11-07","This VO2 so the main set is about sustaining the highest possible speed against the best possible form.","2000","","","","","0.489613331688775","1.12930547713156","","52","","95","110","","","0.828318040598921","27.83","30","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Saturation Power changes","Bike","Warm up– 30mins E1-E2A – Saturation power 3x 30mins as- • 15mins E2B on 80-85rpm • 4mins AT on 90rpm • 6mins E2B on 80-85rpm • 3mins AT on 90rpm • 2mins E2B on 80-85rpm • 7mins recovery Warm down – E1-E2A – to bring out the volume","3.06666666666667","","2025-11-08","So the routine here is - 15mins on lower rpm to keep oxygen cost reduced so rding around 80rpm =solid gear then when you hit the next section in this case the 4mins you want to go from that gear you are using and step it up to AT or olymp disnt pace moving up to around 90-95rpm. Best if the gear is still on the E2B sections and then no change of gear at all on the higher registers","97540.0390625","213","569","2039.704","","2.78478837013245","9.72900009155273","","81","","130","156","","","0.714645680157238","141.75","75","76","16","0","0","0","","","","","90","45","16","6","2","4","","","","","",""
"Out and Back Tempo - builder","Run","Warm up • Run 35mins to turnaround E1 building to E2B low over back 5mins Set- run back from turnaround @ 30mins tempo or 70.3 pace. If it hovers around top of mid E2B to E3 thats ok, but don't move towards AT warmdown as- • 5mins E1 • 5mins 30secs jog / 30secs walk • 5mins walk","1.25","17000","2025-11-08","This is an out and back run. On the way back we want a tempo pace so the higest pace you can hold with a degree of relaxation still in place. Looking for a long sustained effort that doesn't ebb form nor speed.","16732.48046875","","","","","1.24533951282501","3.73200011253357","","174","","139","152","","","0.814078576898812","91.95","17","44","15","0","0","0","","","","","","","","","","","","","","","",""
"Endurance low -Note: This one by feel no Garmin","Bike","Easy aerobic km's over climbs and rollers. Stay seated sub E2B on climbs and E1 or lower range on flats.","1.5","40000","2025-11-09","To Avoid overreaching and overtraining it's best to keep these aerobic sessions very aerobic (ie) easy. You can still create and overload of neuromusclular damage by training in the grey area. There's no need to ride these even remotely solid so nice and even and very easy is safest option.","42000","","","","","1.5","7.77777777777778","","","","","","","","","30","","","","","","","","","","","","","","","","","","","","","",""
"Open Water Beach start 200s","Swim","Beach start warm up 15 mins set 10x 200 with a flying 100 from the beach to turn then a cruise 100 back to shore. Partice high speed through start warm down 15mins easy lope","1","3500","2025-11-09","The focus here is start. Try to start and have less breaths at the start (ie) stroking 4-5 times without breath, remember though not to hold breath - breathe it out over the entire time your head is in the water.","3800","","","","","1","1.05555555555556","","","","","","","","","50","","","","","","","","","","","","","","","","","","","","","",""
"Low hrate run","Run","A 90min dead flat run. Run at the lowest possible oxygen cost for the best form.","1.5","18000","2025-11-09","This run is about fat burning low aerobic run form. Don't run so slow that the form is hampered but run where you are most comfortable on a cross benefit of form and function. To Avoid overreaching and overtraining it's best to keep these aerobic sessions very aerobic (ie) easy. You can still create and overload of neuromuscular damage by training in the grey area. There's no need to ride these even remotely solid so nice and even and very easy is safest option.","17626.640625","","","","","1.50062334537506","3.26300001144409","","171","","122","139","","","0.70667618980551","83.89","85","5","0","0","0","0","","","","","","","","","","","","","","","",""
"Psych Tip for sessions today - Power Quotes #1","XC-Ski","Before the start of the sessions today take 5 mins to center yourself. Take the time to sit and contemplate the following four statements, align yourself with them and focus on them completely brining yourself into presence with the sessions and allowing the events of the day to dissolve.","","","2025-11-10","o The pain you feel today will be the strength you feel tomorrow. o Resilience is not something you add to yourself, it's something you uncover in yourself. o I am not what happened to me, I am what I choose to become. o The greatest weapon against pressure and stress lies in our ability to choose one thought over another.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Session","Swim","Simple Recovery 20x 100 leave on 20 rest with pull or wetsuit pants, or both if legs fatigued. Very easy relaxed pace, zero tension. . 8x 50 meters on 15 rest kick with fins and kickboard, very light .","0.833333333333333","2400","2025-11-10","Simple Recovery sessions on sub E1 levels, just to flush and relax tension.","2400","","","","","0.833333333333333","0.8","","","","","","","","","30","","","","","","","","","","","","","","","","","","","","","",""
"Program Notes:","Other","Hi Aaron, Try to be a bit mindful of how you put this week together. Contrary to popular athletic opinion, true development does not come from outstanding sessions or killer weeks. Your resilience embeds itself among your conflicts, when you are tired, frustrated, angry, fatigued and fed up. When you are doubting yourself, and you don’t know how to proceed, and you feel like you are down to fumes. When you are responding to shit you don’t like in the same old way, and it dawns on you that you can do this differently this time. You can make a different choice here. This is your opportunity knocking. Let go of the story and give in, but do not give up! To be OK with not knowing about outcomes and just stay here. Have a great week,' Cheers, Gilesy.","","","2025-11-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Video: Speed Focus","Other","https://youtube.com/shorts/VMpKAe07-9U?feature=share","","","2025-11-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Podcast: Let Shit Go","Other","https://www.grantgiles.com.au/podcast/rh-episode-43-let-shit-go/","","","2025-11-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Blog: Hold Don't Fold","Other","https://www.grantgiles.com.au/hold-dont-fold/","","","2025-11-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Power Intervals -SE","Bike","Warm up o 5mins @ E1 85rpm, o 5mins @ E2a 90rpm, o 3mins @ E2b 95rpm o 1mins @ E3 100rpm o 3mins @ E1 100rpm. . Power SE 8x 1mins @ Threshold Power = 60-70rpm / 3mins recovery @ E2B on 75rpm. . Warm Down as - 5mins E2A-E2B 5mins E1","1.25","","2025-11-11","Power Intervals Hard intervals on big gear at 60-70rpm. In that minute you are leaning on it hard but not a sprint. Maintain the form. You've got a full 3mins in between each rep, thats so the min has quality and power. This is an effective strength and power builder so just be mindful you are better off having the highest power towards the end of the rep rather than at the start of it. Also be mindful of fuelling and this one will knock you about if you get fuel wrong.","38569.05859375","168","401","675.747","","1.23335981369019","8.6870002746582","","81","","","","","","0.544685505823504","36.47","","","","","","","","","","","66","6","1","0","0","0","","","","","",""
"Easy aerobic run","Run","Run- 90mins as preferably dirt trail, keep cadence high focus even when running lumps – hold range E1-E2A high on lumps,","1.5","","2025-11-11","","4010.01000976563","","","","","0.326187789440155","3.41499996185303","","170","","133","142","","","0.739785301501805","19.24","8","11","0","0","0","0","","","","","","","","","","","","","","","",""
"Group Swim","Swim","","1.5","5000","2025-11-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Group Swim","Swim","","1.5","5000","2025-11-12","","3900","","","","","1.34861111111111","0.803295571575695","","50","","113","139","","","0.805364800884151","51.29","55","4","0","0","0","0","","","","","","","","","","","","","","","",""
"Psych Tip for sessions today - Presence #1","XC-Ski","Before the start of the sessions today take 5 mins to center yourself. Take the time to sit and contemplate the following four statements, align yourself with them and focus on them completely brining yourself into presence with the sessions and allowing the events of the day to dissolve.","","","2025-11-12","o Everything happens now. o ""This too shall pass"". Don't hang on to anything. o Performance is simple math, the present moment multiplied by awareness =outcome. o Nothing ever happened in the future or in the past.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Endurance low aerobic","Bike","Low aerobic 2.5hours @ sub E1. Pedaling at all times but at light intensity to preserve power and keep legs supple.","2.5","","2025-11-12","","70377.5390625","198","689","1427.383","","2.2283833026886","8.77299976348877","","82","","130","167","","","0.698367834704757","107.77","85","16","15","16","2","0","","","","","92","13","10","6","2","8","","","","","",""
"Group Swim","Swim","","1.5","5000","2025-11-13","","3600","","","","","1.36305555555556","0.733645812105156","","54","","126","172","","","0.847907138033138","52.48","39","2","2","3","2","3","","","","","","","","","","","","","","","",""
